N,id,image,height,time,R
756,13,13_8.jpg,"[179.0, 0.08]","['05:53:11', '5']",0
757,79,79_9.jpg,"[151.5, 0.08]","['22:19:29', '4']",0
758,95,95_8.jpg,"[166.8, 0.08]","['03:04:15', '2']",0
759,33,33_9.jpg,"[163.4, 0.08]","['10:24:34', '2']",0
760,50,50_9.jpg,"[182.8, 0.08]","['03:23:38', '6']",0
761,27,27_10.jpg,"[173.3, 0.08]","['16:22:25', '5']",0
762,85,85_7.jpg,"[178.6, 0.08]","['01:56:00', '1']",0
763,90,90_8.jpg,"[165.8, 0.08]","['09:32:02', '2']",0
764,68,68_6.jpg,"[188.3, 0.08]","['19:10:00', '6']",0
765,32,32_9.jpg,"[190.1, 0.08]","['04:09:50', '6']",0
766,30,30_8.jpg,"[149.9, 0.08]","['16:08:40', '3']",0
767,22,22_8.jpg,"[175.3, 0.08]","['23:05:56', '4']",0
768,1,1_9.jpg,"[162.8, 0.08]","['03:09:41', '4']",0
769,10,10_7.jpg,"[175.1, 0.08]","['12:56:53', '5']",0
770,21,21_7.jpg,"[154.3, 0.08]","['17:22:07', '3']",0
771,21,21_8.jpg,"[153.8, 0.08]","['11:31:00', '7']",0
772,80,80_10.jpg,"[170.9, 0.08]","['01:19:42', '7']",0
773,24,24_6.jpg,"[189.7, 0.08]","['17:20:03', '3']",0
774,12,12_9.jpg,"[178.8, 0.08]","['19:02:13', '1']",0
775,70,70_7.jpg,"[167.8, 0.08]","['03:01:45', '5']",0
776,96,96_5.jpg,"[174.3, 0.08]","['23:35:25', '7']",0
777,46,46_9.jpg,"[181.3, 0.08]","['03:26:24', '3']",0
778,18,18_7.jpg,"[181.6, 0.08]","['06:43:00', '5']",0
779,66,66_7.jpg,"[185.0, 0.08]","['01:29:12', '4']",0
780,36,36_9.jpg,"[191.5, 0.08]","['10:20:21', '7']",0
781,22,22_9.jpg,"[175.0, 0.08]","['23:37:39', '3']",0
782,26,26_7.jpg,"[183.6, 0.08]","['10:20:59', '7']",0
783,10,10_8.jpg,"[172.7, 0.08]","['12:56:29', '5']",0
784,69,69_9.jpg,"[159.0, 0.08]","['18:48:48', '7']",0
785,91,91_10.jpg,"[191.3, 0.08]","['06:10:02', '3']",0
786,24,24_7.jpg,"[188.9, 0.08]","['04:35:35', '7']",0
787,90,90_9.jpg,"[168.3, 0.08]","['19:36:13', '1']",0
788,26,26_8.jpg,"[172.4, 0.08]","['12:43:08', '7']",0
789,57,57_6.jpg,"[166.2, 0.08]","['03:43:20', '4']",0
790,16,16_10.jpg,"[185.8, 0.08]","['01:32:37', '7']",0
791,32,32_10.jpg,"[201.6, 0.08]","['04:04:09', '6']",0
792,68,68_7.jpg,"[177.5, 0.08]","['20:20:04', '6']",0
793,65,65_10.jpg,"[194.0, 0.08]","['11:55:42', '4']",0
794,74,74_7.jpg,"[159.7, 0.08]","['23:03:58', '6']",0
795,96,96_6.jpg,"[171.2, 0.08]","['15:45:50', '7']",0
796,94,94_8.jpg,"[195.5, 0.08]","['06:46:30', '2']",0
797,6,6_7.jpg,"[174.3, 0.08]","['04:46:47', '4']",0
798,58,58_9.jpg,"[177.0, 0.08]","['22:39:41', '4']",0
799,60,60_9.jpg,"[179.6, 0.08]","['22:02:21', '5']",0
800,41,41_8.jpg,"[183.4, 0.08]","['03:44:37', '1']",0
801,93,93_6.jpg,"[179.7, 0.08]","['15:07:42', '4']",0
802,5,5_7.jpg,"[174.6, 0.08]","['11:28:58', '2']",0
803,88,88_9.jpg,"[170.8, 0.08]","['03:38:42', '6']",0
804,51,51_9.jpg,"[176.7, 0.08]","['10:19:05', '4']",0
805,41,41_9.jpg,"[184.6, 0.08]","['07:20:02', '1']",0
806,52,52_7.jpg,"[187.8, 0.08]","['06:01:50', '5']",0
807,3,3_7.jpg,"[169.1, 0.08]","['14:36:35', '2']",0
808,67,67_5.jpg,"[189.9, 0.08]","['08:53:07', '2']",0
809,87,87_8.jpg,"[176.6, 0.08]","['17:10:18', '3']",0
810,57,57_7.jpg,"[164.9, 0.08]","['01:48:51', '1']",0
811,33,33_10.jpg,"[156.2, 0.08]","['09:42:18', '2']",0
812,11,11_10.jpg,"[166.5, 0.08]","['23:44:28', '6']",0
813,24,24_8.jpg,"[180.5, 0.08]","['17:31:43', '3']",0
814,54,54_9.jpg,"[187.5, 0.08]","['03:34:08', '6']",0
815,72,72_8.jpg,"[184.1, 0.08]","['01:31:22', '2']",0
816,81,81_9.jpg,"[176.9, 0.08]","['22:49:35', '3']",0
817,72,72_9.jpg,"[180.1, 0.08]","['00:57:17', '2']",0
818,4,4_7.jpg,"[180.1, 0.08]","['04:13:11', '4']",0
819,57,57_8.jpg,"[154.2, 0.08]","['02:15:31', '1']",0
820,97,97_10.jpg,"[181.0, 0.08]","['03:07:44', '3']",0
821,38,38_9.jpg,"[186.0, 0.08]","['08:19:09', '1']",0
822,9,9_9.jpg,"[187.9, 0.08]","['02:03:19', '2']",0
823,99,99_8.jpg,"[185.6, 0.08]","['21:41:20', '7']",0
824,96,96_7.jpg,"[167.4, 0.08]","['18:24:23', '6']",0
825,15,15_9.jpg,"[171.2, 0.08]","['18:08:28', '4']",0
826,15,15_10.jpg,"[169.3, 0.08]","['02:47:39', '4']",0
827,69,69_10.jpg,"[148.9, 0.08]","['19:24:45', '6']",0
828,62,62_8.jpg,"[155.3, 0.08]","['08:01:13', '3']",0
829,43,43_7.jpg,"[194.1, 0.08]","['08:50:35', '2']",0
830,70,70_8.jpg,"[160.3, 0.08]","['05:04:18', '5']",0
831,100,100_8.jpg,"[186.9, 0.08]","['04:36:06', '2']",0
832,71,71_9.jpg,"[149.3, 0.08]","['01:34:24', '3']",0
833,47,47_8.jpg,"[174.9, 0.08]","['19:35:49', '1']",0
834,78,78_8.jpg,"[152.1, 0.08]","['00:20:18', '4']",0
835,89,89_8.jpg,"[174.3, 0.08]","['13:53:26', '6']",0
836,25,25_9.jpg,"[184.7, 0.08]","['14:31:19', '1']",0
837,74,74_8.jpg,"[167.7, 0.08]","['09:32:13', '6']",0
838,79,79_10.jpg,"[167.0, 0.08]","['22:25:10', '2']",0
839,24,24_9.jpg,"[180.4, 0.08]","['22:50:35', '2']",0
840,94,94_9.jpg,"[193.9, 0.08]","['11:10:55', '5']",0
841,67,67_6.jpg,"[181.2, 0.08]","['11:53:14', '6']",0
842,6,6_8.jpg,"[176.9, 0.08]","['04:46:43', '4']",0
843,21,21_9.jpg,"[156.3, 0.08]","['21:51:13', '7']",0
844,29,29_9.jpg,"[190.0, 0.08]","['01:23:28', '5']",0
845,40,40_10.jpg,"[167.2, 0.08]","['22:19:04', '2']",0
846,60,60_10.jpg,"[178.6, 0.08]","['18:21:22', '7']",0
847,77,77_7.jpg,"[189.4, 0.08]","['06:27:33', '1']",0
848,43,43_8.jpg,"[178.7, 0.08]","['08:02:52', '2']",0
849,52,52_8.jpg,"[183.5, 0.08]","['10:29:55', '6']",0
850,53,53_9.jpg,"[186.7, 0.08]","['08:11:29', '4']",0
851,13,13_9.jpg,"[188.7, 0.08]","['16:34:21', '3']",0
852,93,93_7.jpg,"[179.4, 0.08]","['16:16:04', '4']",0
853,4,4_8.jpg,"[166.3, 0.08]","['00:26:00', '1']",0
854,71,71_10.jpg,"[159.3, 0.08]","['12:36:58', '6']",0
855,49,49_9.jpg,"[176.8, 0.08]","['01:06:01', '6']",0
856,47,47_9.jpg,"[185.3, 0.08]","['06:56:39', '6']",0
857,8,8_10.jpg,"[179.0, 0.08]","['02:34:01', '2']",0
858,17,17_9.jpg,"[173.4, 0.08]","['10:04:01', '2']",0
859,55,55_8.jpg,"[191.4, 0.08]","['03:02:50', '4']",0
860,35,35_9.jpg,"[161.1, 0.08]","['17:10:09', '5']",0
861,100,100_9.jpg,"[191.5, 0.08]","['16:00:30', '1']",0
862,89,89_9.jpg,"[169.9, 0.08]","['13:08:00', '7']",0
863,95,95_9.jpg,"[168.5, 0.08]","['03:11:40', '2']",0
864,14,14_9.jpg,"[170.7, 0.08]","['17:50:34', '5']",0
865,4,4_9.jpg,"[165.6, 0.08]","['00:29:10', '1']",0
866,73,73_10.jpg,"[169.0, 0.08]","['15:01:12', '7']",0
867,85,85_8.jpg,"[177.4, 0.08]","['13:11:10', '4']",0
868,76,76_10.jpg,"[187.5, 0.08]","['04:48:43', '7']",0
869,3,3_8.jpg,"[158.7, 0.08]","['15:42:42', '2']",0
870,45,45_6.jpg,"[157.5, 0.08]","['21:08:50', '2']",0
871,18,18_8.jpg,"[182.4, 0.08]","['11:42:49', '5']",0
872,31,31_8.jpg,"[174.4, 0.08]","['12:31:53', '1']",0
873,66,66_8.jpg,"[190.8, 0.08]","['20:36:10', '2']",0
874,46,46_10.jpg,"[188.5, 0.08]","['23:45:05', '4']",0
875,55,55_9.jpg,"[193.4, 0.08]","['00:20:50', '4']",0
876,55,55_10.jpg,"[185.7, 0.08]","['03:22:48', '4']",0
877,10,10_9.jpg,"[181.3, 0.08]","['17:50:01', '2']",0
878,26,26_9.jpg,"[175.4, 0.08]","['12:56:44', '7']",0
879,34,34_9.jpg,"[185.7, 0.08]","['17:53:15', '3']",0
880,67,67_7.jpg,"[179.4, 0.08]","['11:53:38', '6']",0
881,92,92_8.jpg,"[187.8, 0.08]","['08:10:59', '3']",0
882,2,2_10.jpg,"[179.4, 0.08]","['15:14:29', '1']",0
883,3,3_9.jpg,"[166.3, 0.08]","['16:20:29', '1']",0
884,48,48_9.jpg,"[187.3, 0.08]","['17:45:44', '2']",0
885,48,48_10.jpg,"[187.7, 0.08]","['06:48:58', '7']",0
886,7,7_6.jpg,"[176.5, 0.08]","['21:47:23', '1']",0
887,90,90_10.jpg,"[172.2, 0.08]","['14:58:58', '5']",0
888,18,18_9.jpg,"[187.5, 0.08]","['21:23:02', '2']",0
889,93,93_8.jpg,"[182.5, 0.08]","['07:53:56', '6']",0
890,9,9_10.jpg,"[180.5, 0.08]","['19:17:14', '3']",0
891,34,34_10.jpg,"[163.7, 0.08]","['18:33:51', '3']",0
892,84,84_9.jpg,"[175.0, 0.08]","['23:39:25', '7']",0
893,93,93_9.jpg,"[189.0, 0.08]","['09:30:52', '6']",0
894,67,67_8.jpg,"[174.2, 0.08]","['20:07:17', '4']",0
895,84,84_10.jpg,"[189.9, 0.08]","['23:11:02', '7']",0
896,93,93_10.jpg,"[183.9, 0.08]","['14:59:51', '4']",0
897,14,14_10.jpg,"[168.2, 0.08]","['18:30:34', '7']",0
898,74,74_9.jpg,"[171.8, 0.08]","['22:39:00', '6']",0
899,31,31_9.jpg,"[185.6, 0.08]","['03:43:47', '6']",0
900,83,83_9.jpg,"[186.2, 0.08]","['01:46:31', '2']",0
901,96,96_8.jpg,"[169.2, 0.08]","['15:37:01', '7']",0
902,82,82_10.jpg,"[177.8, 0.08]","['21:45:35', '6']",0
903,29,29_10.jpg,"[184.0, 0.08]","['13:09:49', '1']",0
904,36,36_10.jpg,"[192.8, 0.08]","['10:19:50', '7']",0
905,62,62_9.jpg,"[171.7, 0.08]","['17:56:14', '5']",0
906,77,77_8.jpg,"[194.2, 0.08]","['15:05:39', '2']",0
907,6,6_9.jpg,"[175.5, 0.08]","['07:10:48', '4']",0
908,87,87_9.jpg,"[176.4, 0.08]","['19:53:45', '6']",0
909,92,92_9.jpg,"[183.8, 0.08]","['08:31:27', '3']",0
910,72,72_10.jpg,"[158.7, 0.08]","['00:27:32', '2']",0
911,94,94_10.jpg,"[175.2, 0.08]","['14:59:01', '5']",0
912,67,67_9.jpg,"[171.7, 0.08]","['12:21:44', '6']",0
913,45,45_7.jpg,"[162.7, 0.08]","['02:38:39', '3']",0
914,57,57_9.jpg,"[156.4, 0.08]","['02:04:25', '1']",0
915,7,7_7.jpg,"[189.4, 0.08]","['21:47:35', '1']",0
916,68,68_8.jpg,"[176.9, 0.08]","['11:08:02', '3']",0
917,66,66_9.jpg,"[187.3, 0.08]","['21:36:17', '2']",0
918,23,23_10.jpg,"[168.4, 0.08]","['07:51:18', '4']",0
919,83,83_10.jpg,"[178.2, 0.08]","['01:46:04', '2']",0
920,47,47_10.jpg,"[178.3, 0.08]","['19:08:31', '1']",0
921,57,57_10.jpg,"[157.4, 0.08]","['03:28:16', '4']",0
922,4,4_10.jpg,"[170.6, 0.08]","['04:33:24', '2']",0
923,100,100_10.jpg,"[184.6, 0.08]","['03:39:13', '2']",0
924,44,44_9.jpg,"[157.8, 0.08]","['05:56:19', '6']",0
925,68,68_9.jpg,"[178.5, 0.08]","['09:16:47', '3']",0
926,30,30_9.jpg,"[148.2, 0.08]","['10:42:33', '3']",0
927,1,1_10.jpg,"[166.3, 0.08]","['19:57:24', '5']",0
928,70,70_9.jpg,"[165.9, 0.08]","['14:29:59', '4']",0
929,20,20_9.jpg,"[187.0, 0.08]","['20:18:02', '7']",0
930,96,96_9.jpg,"[167.3, 0.08]","['23:52:05', '7']",0
931,95,95_10.jpg,"[170.0, 0.08]","['02:31:37', '3']",0
932,35,35_10.jpg,"[161.5, 0.08]","['03:18:53', '5']",0
933,77,77_9.jpg,"[181.6, 0.08]","['16:45:45', '2']",0
934,49,49_10.jpg,"[179.5, 0.08]","['01:37:52', '6']",0
935,31,31_10.jpg,"[181.8, 0.08]","['06:26:52', '2']",0
936,5,5_8.jpg,"[180.7, 0.08]","['16:10:28', '5']",0
937,61,61_10.jpg,"[187.7, 0.08]","['19:50:13', '5']",0
938,44,44_10.jpg,"[163.3, 0.08]","['13:51:34', '4']",0
939,88,88_10.jpg,"[187.8, 0.08]","['04:32:36', '6']",0
940,12,12_10.jpg,"[179.9, 0.08]","['19:15:47', '1']",0
941,41,41_10.jpg,"[177.2, 0.08]","['07:16:41', '1']",0
942,78,78_9.jpg,"[156.9, 0.08]","['00:10:57', '4']",0
943,96,96_10.jpg,"[176.0, 0.08]","['16:44:52', '7']",0
944,7,7_8.jpg,"[188.4, 0.08]","['22:38:46', '1']",0
945,75,75_9.jpg,"[182.2, 0.08]","['18:31:30', '3']",0
946,43,43_9.jpg,"[178.7, 0.08]","['05:30:48', '7']",0
947,58,58_10.jpg,"[181.9, 0.08]","['22:39:59', '4']",0
948,18,18_10.jpg,"[172.0, 0.08]","['11:42:29', '5']",0
949,39,39_8.jpg,"[185.7, 0.08]","['20:17:57', '5']",0
950,24,24_10.jpg,"[189.2, 0.08]","['22:37:23', '2']",0
951,67,67_10.jpg,"[179.4, 0.08]","['12:08:30', '6']",0
952,78,78_10.jpg,"[170.6, 0.08]","['19:43:20', '1']",0
953,39,39_9.jpg,"[171.1, 0.08]","['22:08:44', '5']",0
954,66,66_10.jpg,"[189.7, 0.08]","['02:24:21', '4']",0
955,3,3_10.jpg,"[171.9, 0.08]","['15:46:52', '2']",0
956,81,81_10.jpg,"[175.5, 0.08]","['09:22:28', '3']",0
957,43,43_10.jpg,"[175.8, 0.08]","['05:36:20', '7']",0
958,54,54_10.jpg,"[192.3, 0.08]","['22:34:34', '6']",0
959,17,17_10.jpg,"[174.0, 0.08]","['22:52:23', '4']",0
960,45,45_8.jpg,"[153.3, 0.08]","['18:44:59', '5']",0
961,50,50_10.jpg,"[183.2, 0.08]","['19:38:19', '5']",0
962,99,99_9.jpg,"[183.7, 0.08]","['04:20:46', '5']",0
963,52,52_9.jpg,"[184.4, 0.08]","['03:48:19', '7']",0
964,70,70_10.jpg,"[169.2, 0.08]","['14:19:00', '4']",0
965,10,10_10.jpg,"[175.4, 0.08]","['07:40:08', '2']",0
966,86,86_9.jpg,"[166.2, 0.08]","['23:59:42', '2']",0
967,22,22_10.jpg,"[169.9, 0.08]","['14:39:15', '7']",0
968,98,98_9.jpg,"[167.0, 0.08]","['23:56:20', '3']",0
969,52,52_10.jpg,"[177.3, 0.08]","['04:37:57', '7']",0
970,68,68_10.jpg,"[177.0, 0.08]","['19:24:38', '6']",0
971,86,86_10.jpg,"[166.2, 0.08]","['05:10:28', '2']",0
972,26,26_10.jpg,"[163.7, 0.08]","['23:01:48', '5']",0
973,5,5_9.jpg,"[179.3, 0.08]","['11:32:28', '2']",0
974,87,87_10.jpg,"[172.8, 0.08]","['16:31:03', '7']",0
975,20,20_10.jpg,"[191.4, 0.08]","['08:40:06', '2']",0
976,92,92_10.jpg,"[180.6, 0.08]","['02:15:08', '1']",0
977,98,98_10.jpg,"[169.1, 0.08]","['04:29:10', '1']",0
978,7,7_9.jpg,"[191.1, 0.08]","['04:35:36', '7']",0
979,45,45_9.jpg,"[147.6, 0.08]","['02:38:55', '3']",0
980,5,5_10.jpg,"[179.4, 0.08]","['18:17:16', '3']",0
981,53,53_10.jpg,"[176.8, 0.08]","['08:44:35', '1']",0
982,25,25_10.jpg,"[181.4, 0.08]","['10:51:40', '1']",0
983,21,21_10.jpg,"[159.7, 0.08]","['11:08:54', '7']",0
984,45,45_10.jpg,"[161.2, 0.08]","['21:36:07', '2']",0
985,85,85_9.jpg,"[180.1, 0.08]","['13:32:28', '5']",0
986,62,62_10.jpg,"[155.5, 0.08]","['18:58:13', '5']",0
987,74,74_10.jpg,"[177.1, 0.08]","['20:27:50', '6']",0
988,51,51_10.jpg,"[182.0, 0.08]","['20:59:16', '2']",0
989,64,64_10.jpg,"[165.3, 0.08]","['17:41:53', '5']",0
990,7,7_10.jpg,"[189.6, 0.08]","['21:47:56', '1']",0
991,38,38_10.jpg,"[185.5, 0.08]","['19:02:24', '2']",0
992,99,99_10.jpg,"[189.8, 0.08]","['22:01:53', '7']",0
993,75,75_10.jpg,"[181.0, 0.08]","['21:32:41', '6']",0
994,39,39_10.jpg,"[186.9, 0.08]","['20:05:53', '4']",0
995,6,6_10.jpg,"[179.1, 0.08]","['01:21:48', '3']",0
996,30,30_10.jpg,"[147.4, 0.08]","['05:45:50', '5']",0
997,13,13_10.jpg,"[170.6, 0.08]","['05:53:34', '5']",0
998,89,89_10.jpg,"[163.3, 0.08]","['23:21:26', '1']",0
999,85,85_10.jpg,"[168.9, 0.08]","['11:50:38', '4']",0
1000,77,77_10.jpg,"[187.7, 0.08]","['02:40:57', '5']",0
1001,101,101_1.jpg,"[181.6, 0.08]","['05:49:28', '4']",1
1002,102,102_1.jpg,"[185.4, 0.08]","['02:48:46', '5']",1
1003,103,103_1.jpg,"[171.2, 0.08]","['06:21:08', '1']",1
1004,104,104_1.jpg,"[177.4, 0.08]","['01:42:38', '3']",1
1005,105,105_1.jpg,"[181.4, 0.08]","['21:12:53', '3']",1
1006,106,106_1.jpg,"[167.6, 0.08]","['10:47:25', '1']",1
1007,107,107_1.jpg,"[180.9, 0.08]","['18:34:58', '5']",1
1008,108,108_1.jpg,"[179.6, 0.08]","['21:45:58', '5']",1
1009,109,109_1.jpg,"[177.8, 0.08]","['05:50:24', '3']",1
1010,110,110_1.jpg,"[177.7, 0.08]","['03:49:45', '4']",1
1011,111,111_1.jpg,"[167.3, 0.08]","['15:12:09', '2']",1
1012,112,112_1.jpg,"[189.9, 0.08]","['01:59:02', '7']",1
1013,113,113_1.jpg,"[175.2, 0.08]","['06:46:02', '1']",1
1014,114,114_1.jpg,"[159.8, 0.08]","['11:22:42', '6']",1
1015,114,114_2.jpg,"[161.5, 0.08]","['17:22:52', '4']",0
1016,115,115_1.jpg,"[167.6, 0.08]","['13:24:35', '7']",1
1017,116,116_1.jpg,"[149.6, 0.08]","['19:55:18', '5']",1
1018,117,117_1.jpg,"[187.3, 0.08]","['02:11:44', '5']",1
1019,112,112_2.jpg,"[175.4, 0.08]","['15:10:36', '1']",0
1020,118,118_1.jpg,"[171.1, 0.08]","['13:24:55', '6']",1
1021,107,107_2.jpg,"[178.2, 0.08]","['18:34:50', '5']",0
1022,119,119_1.jpg,"[178.7, 0.08]","['09:16:07', '1']",1
1023,120,120_1.jpg,"[166.0, 0.08]","['02:31:43', '7']",1
1024,121,121_1.jpg,"[179.9, 0.08]","['15:17:48', '2']",1
1025,122,122_1.jpg,"[188.3, 0.08]","['00:55:58', '4']",1
1026,123,123_1.jpg,"[182.8, 0.08]","['22:45:31', '6']",1
1027,124,124_1.jpg,"[166.0, 0.08]","['13:45:10', '5']",1
1028,121,121_2.jpg,"[176.3, 0.08]","['14:08:36', '4']",0
1029,125,125_1.jpg,"[184.2, 0.08]","['19:58:18', '6']",1
1030,126,126_1.jpg,"[189.9, 0.08]","['09:19:58', '7']",1
1031,127,127_1.jpg,"[191.0, 0.08]","['11:56:47', '5']",1
1032,121,121_3.jpg,"[172.8, 0.08]","['19:39:00', '1']",0
1033,128,128_1.jpg,"[157.8, 0.08]","['11:59:08', '4']",1
1034,129,129_1.jpg,"[188.1, 0.08]","['16:49:05', '4']",1
1035,130,130_1.jpg,"[180.2, 0.08]","['09:36:02', '3']",1
1036,115,115_2.jpg,"[162.3, 0.08]","['13:15:38', '7']",0
1037,131,131_1.jpg,"[187.6, 0.08]","['14:21:38', '3']",1
1038,132,132_1.jpg,"[175.6, 0.08]","['20:26:54', '1']",1
1039,133,133_1.jpg,"[180.1, 0.08]","['10:05:50', '3']",1
1040,134,134_1.jpg,"[166.7, 0.08]","['11:48:08', '3']",1
1041,122,122_2.jpg,"[183.0, 0.08]","['02:57:34', '4']",0
1042,135,135_1.jpg,"[182.2, 0.08]","['07:28:22', '3']",1
1043,136,136_1.jpg,"[170.6, 0.08]","['08:07:16', '5']",1
1044,137,137_1.jpg,"[190.6, 0.08]","['21:07:36', '3']",1
1045,132,132_2.jpg,"[178.1, 0.08]","['19:03:02', '1']",0
1046,113,113_2.jpg,"[171.7, 0.08]","['04:03:08', '3']",0
1047,136,136_2.jpg,"[159.7, 0.08]","['19:07:34', '1']",0
1048,138,138_1.jpg,"[178.9, 0.08]","['03:16:27', '5']",1
1049,139,139_1.jpg,"[174.6, 0.08]","['12:32:41', '3']",1
1050,138,138_2.jpg,"[172.3, 0.08]","['09:43:36', '3']",0
1051,103,103_2.jpg,"[179.5, 0.08]","['02:44:14', '5']",0
1052,140,140_1.jpg,"[176.8, 0.08]","['09:57:14', '7']",1
1053,141,141_1.jpg,"[167.1, 0.08]","['04:57:51', '4']",1
1054,142,142_1.jpg,"[167.8, 0.08]","['03:20:10', '5']",1
1055,143,143_1.jpg,"[184.4, 0.08]","['15:50:24', '7']",1
1056,144,144_1.jpg,"[157.0, 0.08]","['17:44:31', '2']",1
1057,145,145_1.jpg,"[159.3, 0.08]","['19:39:49', '4']",1
1058,146,146_1.jpg,"[191.6, 0.08]","['05:14:59', '5']",1
1059,147,147_1.jpg,"[154.2, 0.08]","['12:57:21', '2']",1
1060,126,126_2.jpg,"[182.1, 0.08]","['03:22:05', '6']",0
1061,148,148_1.jpg,"[199.6, 0.08]","['19:06:37', '7']",1
1062,149,149_1.jpg,"[184.2, 0.08]","['07:35:57', '7']",1
1063,124,124_2.jpg,"[176.6, 0.08]","['21:56:39', '5']",0
1064,143,143_2.jpg,"[191.6, 0.08]","['15:30:08', '7']",0
1065,135,135_2.jpg,"[169.6, 0.08]","['18:12:10', '5']",0
1066,145,145_2.jpg,"[170.3, 0.08]","['17:52:36', '4']",0
1067,150,150_1.jpg,"[181.3, 0.08]","['01:26:17', '1']",1
1068,124,124_3.jpg,"[159.9, 0.08]","['21:30:37', '5']",0
1069,151,151_1.jpg,"[169.0, 0.08]","['13:25:40', '4']",1
1070,152,152_1.jpg,"[176.6, 0.08]","['19:31:05', '4']",1
1071,122,122_3.jpg,"[183.9, 0.08]","['09:24:37', '7']",0
1072,144,144_2.jpg,"[158.2, 0.08]","['18:00:57', '2']",0
1073,153,153_1.jpg,"[181.2, 0.08]","['12:48:38', '1']",1
1074,154,154_1.jpg,"[188.5, 0.08]","['23:40:46', '7']",1
1075,105,105_2.jpg,"[182.1, 0.08]","['03:12:29', '6']",0
1076,155,155_1.jpg,"[189.1, 0.08]","['20:04:58', '5']",1
1077,156,156_1.jpg,"[156.9, 0.08]","['01:22:05', '2']",1
1078,115,115_3.jpg,"[173.4, 0.08]","['17:17:40', '5']",0
1079,157,157_1.jpg,"[179.3, 0.08]","['14:54:51', '1']",1
1080,158,158_1.jpg,"[188.6, 0.08]","['09:28:50', '5']",1
1081,103,103_3.jpg,"[169.0, 0.08]","['02:44:18', '5']",0
1082,137,137_2.jpg,"[190.2, 0.08]","['07:35:54', '1']",0
1083,159,159_1.jpg,"[168.4, 0.08]","['06:24:46', '2']",1
1084,160,160_1.jpg,"[193.4, 0.08]","['13:47:07', '2']",1
1085,161,161_1.jpg,"[159.1, 0.08]","['23:33:52', '3']",1
1086,162,162_1.jpg,"[161.8, 0.08]","['15:01:21', '4']",1
1087,163,163_1.jpg,"[172.1, 0.08]","['23:33:24', '5']",1
1088,164,164_1.jpg,"[160.4, 0.08]","['10:32:30', '5']",1
1089,112,112_3.jpg,"[167.5, 0.08]","['01:14:03', '7']",0
1090,126,126_3.jpg,"[175.8, 0.08]","['08:49:17', '7']",0
1091,122,122_4.jpg,"[175.9, 0.08]","['10:23:11', '7']",0
1092,117,117_2.jpg,"[182.4, 0.08]","['23:03:57', '4']",0
1093,165,165_1.jpg,"[177.1, 0.08]","['09:04:32', '6']",1
1094,166,166_1.jpg,"[198.7, 0.08]","['22:49:00', '2']",1
1095,165,165_2.jpg,"[166.6, 0.08]","['08:40:00', '6']",0
1096,167,167_1.jpg,"[157.1, 0.08]","['23:30:01', '3']",1
1097,136,136_3.jpg,"[170.5, 0.08]","['20:16:11', '1']",0
1098,111,111_2.jpg,"[159.4, 0.08]","['21:57:46', '6']",0
1099,128,128_2.jpg,"[164.5, 0.08]","['19:46:29', '4']",0
1100,168,168_1.jpg,"[161.4, 0.08]","['06:37:56', '6']",1
1101,169,169_1.jpg,"[183.8, 0.08]","['12:28:37', '2']",1
1102,159,159_2.jpg,"[159.0, 0.08]","['22:44:24', '4']",0
1103,112,112_4.jpg,"[172.8, 0.08]","['01:14:34', '7']",0
1104,130,130_2.jpg,"[168.5, 0.08]","['09:25:13', '3']",0
1105,140,140_2.jpg,"[182.3, 0.08]","['00:10:33', '4']",0
1106,131,131_2.jpg,"[181.9, 0.08]","['14:05:44', '3']",0
1107,140,140_3.jpg,"[183.0, 0.08]","['19:32:00', '7']",0
1108,152,152_2.jpg,"[186.5, 0.08]","['05:17:36', '4']",0
1109,154,154_2.jpg,"[170.7, 0.08]","['03:01:19', '7']",0
1110,170,170_1.jpg,"[160.5, 0.08]","['12:15:23', '6']",1
1111,132,132_3.jpg,"[175.8, 0.08]","['20:39:28', '1']",0
1112,115,115_4.jpg,"[159.5, 0.08]","['13:25:36', '7']",0
1113,171,171_1.jpg,"[180.8, 0.08]","['03:16:45', '6']",1
1114,102,102_2.jpg,"[181.7, 0.08]","['13:54:18', '5']",0
1115,155,155_2.jpg,"[183.8, 0.08]","['11:18:48', '4']",0
1116,165,165_3.jpg,"[194.7, 0.08]","['11:48:11', '1']",0
1117,152,152_3.jpg,"[183.4, 0.08]","['19:56:07', '4']",0
1118,172,172_1.jpg,"[163.2, 0.08]","['16:27:43', '1']",1
1119,173,173_1.jpg,"[177.5, 0.08]","['23:47:45', '1']",1
1120,116,116_2.jpg,"[141.2, 0.08]","['19:55:30', '5']",0
1121,102,102_3.jpg,"[182.0, 0.08]","['13:15:23', '5']",0
1122,174,174_1.jpg,"[170.9, 0.08]","['08:05:05', '1']",1
1123,138,138_3.jpg,"[169.0, 0.08]","['09:36:45', '3']",0
1124,150,150_2.jpg,"[177.8, 0.08]","['01:28:29', '1']",0
1125,101,101_2.jpg,"[177.9, 0.08]","['08:30:57', '1']",0
1126,175,175_1.jpg,"[170.7, 0.08]","['13:16:09', '1']",1
1127,127,127_2.jpg,"[183.3, 0.08]","['18:31:09', '1']",0
1128,106,106_2.jpg,"[169.2, 0.08]","['12:11:01', '1']",0
1129,160,160_2.jpg,"[186.3, 0.08]","['13:52:56', '2']",0
